StockCode,description,list_price,category,subcategory,unit_cost
23539,WALL ART LOVES' SECRET ,6.594047619047619,General,Retail,4.615833333333333
23540,WALL ART THE MAGIC FOREST ,8.424285714285714,General,Retail,5.896999999999999
23541,WALL ART CLASSIC PUDDINGS ,9.71203947368421,General,Retail,6.798427631578948
23542,70'S ALPHABET WALL ART,9.784157303370787,General,Retail,6.84891011235955
23543,KEEP CALM WALL ART ,8.530952380952382,General,Retail,5.971666666666667
23544,WALL ART MID CENTURY MODERN ,7.523000000000001,General,Retail,5.2661
23545,WRAP RED DOILEY,0.41905882352941176,General,Retail,0.2933411764705882
23546,WRAP PAISLEY PARK ,0.42,General,Retail,0.294
23547,WRAP FLOWER SHOP  ,0.42,General,Retail,0.294
23548,WRAP MAGIC FOREST ,0.42,General,Retail,0.294
23549,WRAP BIRD GARDEN ,0.42,General,Retail,0.294
23550,WRAP ALPHABET POSTER  ,0.41875,General,Retail,0.29312499999999997
23551,PACK OF 12 PAISLEY PARK TISSUES ,0.5168115942028985,General,Retail,0.3617681159420289
23552,BICYCLE PUNCTURE REPAIR KIT ,2.2640650406504066,General,Retail,1.5848455284552845
23553,LANDMARK FRAME CAMDEN TOWN ,13.30220588235294,General,Retail,9.311544117647058
23554,LANDMARK FRAME OXFORD STREET,13.047017543859647,General,Retail,9.132912280701753
23555,LANDMARK FRAME NOTTING HILL ,12.897450980392156,General,Retail,9.028215686274509
23556,LANDMARK FRAME COVENT GARDEN ,12.61811320754717,General,Retail,8.832679245283018
23557,LANDMARK FRAME BAKER STREET ,13.181875,General,Retail,9.2273125
23558,LANDMARK FRAME LONDON BRIDGE ,13.125384615384615,General,Retail,9.187769230769229
23559,WOODLAND BUNNIES LOLLY MAKERS,2.8688709677419357,General,Retail,2.0082096774193547
23560,SET OF 6 RIBBONS COUNTRY STYLE,3.543846153846154,General,Retail,2.4806923076923075
23561,SET OF 6 RIBBONS PARTY,3.40875,General,Retail,2.386125
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,3.2853488372093027,General,Retail,2.2997441860465115
23564,EGG CUP MILKMAID INGRID,1.7567105263157894,General,Retail,1.2296973684210526
23565,EGG CUP MILKMAID HELGA ,1.8453968253968254,General,Retail,1.2917777777777777
23566,EGG CUP MILKMAID HEIDI,1.769759036144578,General,Retail,1.2388313253012047
23567,EGG CUP HENRIETTA HEN PINK,1.823157894736842,General,Retail,1.2762105263157895
23568,EGG CUP HENRIETTA HEN CREAM ,1.7454166666666666,General,Retail,1.2217916666666666
23569,TRADTIONAL ALPHABET STAMP SET,5.3034693877551025,General,Retail,3.7124285714285716
23570,TRADITIONAL PICK UP STICKS GAME ,1.431118881118881,General,Retail,1.0017832167832168
23571,TRADITIONAL NAUGHTS & CROSSES,1.8921374045801527,General,Retail,1.3244961832061068
23574,PACKING CHARGE,7.5,General,Retail,5.25
23575,SNACK TRAY PAISLEY PARK,2.5823529411764703,General,Retail,1.8076470588235292
23576,SNACK TRAY RED VINTAGE DOILY,2.4010526315789473,General,Retail,1.680736842105263
23578,SNACK TRAY RED GINGHAM,2.417142857142857,General,Retail,1.6919999999999997
23579,SNACK TRAY I LOVE LONDON,2.6265714285714283,General,Retail,1.8385999999999998
23580,SNACK TRAY HAPPY FOREST  ,2.2116,General,Retail,1.5481199999999997
23581,JUMBO BAG PAISLEY PARK,2.256289855072464,General,Retail,1.579402898550725
23582,VINTAGE DOILY JUMBO BAG RED ,2.2147709923664123,General,Retail,1.5503396946564885
23583,LUNCH BAG PAISLEY PARK  ,1.8020481927710843,General,Retail,1.2614337349397589
23597,PAPER BUNTING PAISLEY PARK,3.186129032258065,General,Retail,2.2302903225806454
23598,PAPER BUNTING VINTAGE PARTY,3.2351063829787234,General,Retail,2.2645744680851063
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,2.49,General,Retail,1.743
23602,SET 10 CARDS 3 WISE MEN 17107,2.91,General,Retail,2.037
23603,SET 10 CARD KRAFT REINDEER 17084,2.4899999999999998,General,Retail,1.7429999999999997
23604,SET 10 MINI SANTA & SNOWMAN  17087,1.66,General,Retail,1.162
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,2.91,General,Retail,2.037
23607,SET 10 CARDS HATS & STOCKINGS 17081,1.66,General,Retail,1.162
23608,SET 10 CARDS RUDOLPHS NOSE 17097,2.91,General,Retail,2.037
23609,SET 10 CARDS SNOWY ROBIN 17099,2.91,General,Retail,2.037
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,2.08,General,Retail,1.456
23611,SET 10 CARDS RED RIDING HOOD 17214,2.49,General,Retail,1.743
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,1.66,General,Retail,1.162
23613,SET 10 XMAS CARDS & BADGES 17070,2.49,General,Retail,1.743
23614,SET 10 CARDS 12 DAYS WRAP  17058,3.33,General,Retail,2.331
23615,SET 10 CARDS PRINTED GRAPHIC 17219,2.49,General,Retail,1.743
23616,SET 10 CARDS JINGLE BELLS 17217,2.4899999999999998,General,Retail,1.7429999999999997
23617,SET 10 CARDS SWIRLY XMAS TREE 17104,2.91,General,Retail,2.037
23619,SET 10 CARDS POINSETTIA 17093,2.49,General,Retail,1.743
23620,SET 10 CARDS PERFECT POST 17090,2.4899999999999998,General,Retail,1.7429999999999997
23621,SET 10 CARDS DAVID'S MADONNA 17074,2.49,General,Retail,1.743
23623,SET 10 CARD CHRISTMAS WELCOME 17112,2.91,General,Retail,2.037
23624,SET 10 CARD PERFECT NATIVITY 17089,2.49,General,Retail,1.743
23625,SET 6 CARDS SPARKLY REINDEER 17262,4.99,General,Retail,3.493
23626,SET 10 CARDS DINKY TREE 17076,2.49,General,Retail,1.743
23627,SET 10 CARDS XMAS GRAPHIC  17218,2.49,General,Retail,1.743
23628,SET 10 CARDS TRIANGLE ICONS  17220,2.91,General,Retail,2.037
23629,SET 10 CARDS DRESSING UP 17077,2.49,General,Retail,1.743
23630,SET 10 CARDS HANGING BAUBLES 17080,2.74,General,Retail,1.918
23632,SET 10 CARDS CHEERFUL ROBIN 17065,2.08,General,Retail,1.456
23633,SET 10 CARDS WORLD CHILDREN 17067,2.49,General,Retail,1.743
23634,SET 10 CARDS XMAS CHOIR 17068,2.91,General,Retail,2.037
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,4.16,General,Retail,2.912
23636,SET 10 CARDS WISHING TREE 17116,2.91,General,Retail,2.037
23637,SET 10 CARDS OUT OF ORDER 17216,2.49,General,Retail,1.743
23638,SET 10 CARDS ROBIN WATERPUMP  17096,2.91,General,Retail,2.037
23639,SET 10 CARDS MAGICAL TREE 17086,3.33,General,Retail,2.331
23640,SET 10 CARDS SCOTTIE DOG 17211,2.49,General,Retail,1.743
23643,SET 10 CARDS CHRISTMAS BAUBLE 16954,3.33,General,Retail,2.331
23644,SET 10 CARDS CHRISTMAS TREE 16955,3.3299999999999996,General,Retail,2.3309999999999995
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,2.49,General,Retail,1.743
23646,SET 10 CARDS JINGLE BELLS 16957,2.49,General,Retail,1.743
23649,SET 10 CARDS DECK THE HALLS 16960,2.49,General,Retail,1.743
23650,SET 10 CARDS FILIGREE BAUBLE 16961,2.49,General,Retail,1.743
23652,SET 10 CARD CHRISTMAS STAMPS 16963,2.91,General,Retail,2.037
23654,SET 10 CARD SNOWMAN 16965,2.49,General,Retail,1.743
23660,HENRIETTA HEN MUG ,2.2404761904761905,General,Retail,1.5683333333333334
23661,MILK MAIDS MUG ,2.2335294117647058,General,Retail,1.563470588235294
23664,FLOWER SHOP DESIGN MUG,1.65,General,Retail,1.1549999999999998
23681,LUNCH BAG RED VINTAGE DOILY,1.8662406015037591,General,Retail,1.3063684210526314
23691,KEEP CALM BIRTHDAY WRAP,0.4184210526315789,General,Retail,0.2928947368421052
23692,WRAP A PRETTY THANK YOU,0.42,General,Retail,0.294
23694,PAISLEY PARK CARD,0.5885365853658536,General,Retail,0.41197560975609754
23695,DOILY THANK YOU CARD,0.5042105263157894,General,Retail,0.35294736842105257
23697,A PRETTY THANK YOU CARD,0.5208333333333334,General,Retail,0.3645833333333333
23702,High Resolution Image,8.5,General,Retail,5.949999999999999
23843,"PAPER CRAFT , LITTLE BIRDIE",2.08,General,Retail,1.456
30086C,ASSORTED FRUIT STRAWS,1.7,General,Retail,1.19
35001B,HAND OPEN SHAPE BLACK,3.49,General,Retail,2.443
35001G,HAND OPEN SHAPE GOLD,4.204857142857143,General,Retail,2.9433999999999996
35001P,HAND OPEN SHAPE PINK,3.49,General,Retail,2.443
35001W,HAND OPEN SHAPE DECO.WHITE,4.085520833333334,General,Retail,2.8598645833333336
35004B,SET OF 3 BLACK FLYING DUCKS,6.741594202898551,General,Retail,4.719115942028986
35004C,SET OF 3 COLOURED  FLYING DUCKS,7.756394366197183,General,Retail,5.429476056338028
35004G,SET OF 3 GOLD FLYING DUCKS,6.24974025974026,General,Retail,4.374818181818181
35004P,SET OF 3 PINK FLYING DUCKS,6.8058139534883715,General,Retail,4.7640697674418595
35004S,SET OF 3 SILVER FLYING DUCKS,7.283333333333332,General,Retail,5.098333333333333
35004c,SET OF 3 COLOURED  FLYING DUCKS,12.731200000000001,General,Retail,8.91184
35004p,SET OF 3 PINK FLYING DUCKS,12.72,General,Retail,8.904
35004s,SET OF 3 SILVER FLYING DUCKS,13.0,General,Retail,9.1
35015,JACOBS LADDER SMALL,0.09128205128205129,General,Retail,0.06389743589743589
35051B,PINK BEADED CONE CHRISTMAS,0.42,General,Retail,0.294
35071,ASSORTED SANTA CHRISTMAS DECORATION,2.084285714285714,General,Retail,1.4589999999999999
35085E,IVORY ROSE LAMPSHADE ,1.1666666666666667,General,Retail,0.8166666666666667
35095A,BLUE VICTORIAN FABRIC OVAL BOX,0.6371686746987951,General,Retail,0.4460180722891566
35095B,RED VICTORIAN FABRIC OVAL BOX,0.6162146892655367,General,Retail,0.43135028248587565
35096A,BLUE VICTORIAN FABRIC HEART BOX,0.6742,General,Retail,0.47193999999999997
35096B,RED VICTORIAN FABRIC HEART BOX,0.46759999999999996,General,Retail,0.32731999999999994
35160,BUDDHA INCENSE HOLDER ASSORTED,0.8171428571428571,General,Retail,0.572
35233,PASTA ENAMEL/BRASS CONTAINER,3.75,General,Retail,2.625
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,8.49,General,Retail,5.943
35241,ENAMEL BLUE RIM BISCUIT BIN,6.062538461538462,General,Retail,4.243776923076923
35265,COLOURFUL FLOWER FRUIT BOWL,3.453125,General,Retail,2.4171875
35271S,GOLD PRINT PAPER BAG,0.23399999999999999,General,Retail,0.16379999999999997
35400,WOODEN BOX ADVENT CALENDAR ,10.473995271867611,General,Retail,7.3317966903073275
35443,RASTA IN BATH W SPLIFF ASHTRAY,0.85,General,Retail,0.595
35471A,SET OF 3 BIRD L.BLUE FEATHER,1.6135294117647059,General,Retail,1.129470588235294
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1.2320786516853932,General,Retail,0.8624550561797752
35537,CANDLE RING W/CLEAR BEADS,0.42,General,Retail,0.294
35591T,TURQUOISE CHRISTMAS TREE ,1.25,General,Retail,0.875
35594,WOODEN CHRISTMAS TREE 3 HANGING,0.9984615384615384,General,Retail,0.6989230769230769
35596,WOOD XMAS TREE 9 FIG SHELVES,0.85,General,Retail,0.595
35597A,DUSTY PINK CHRISTMAS TREE 30CM,1.25,General,Retail,0.875
35597B,BLACKCHRISTMAS TREE 30CM,1.5514285714285714,General,Retail,1.0859999999999999
35597D,PINK/WHITE CHRISTMAS TREE 30CM,0.5825,General,Retail,0.40775
35598A,DUSTY PINK CHRISTMAS TREE 60CM,2.9500000000000006,General,Retail,2.0650000000000004
35598B,BLACK CHRISTMAS TREE 60CM,2.5542105263157895,General,Retail,1.7879473684210525
35598C,WHITE CHRISTMAS TREE 60CM,2.9500000000000006,General,Retail,2.0650000000000004
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1.6382524271844658,General,Retail,1.146776699029126
35599B,BLACK CHRISTMAS TREE 120CM,5.7886274509803926,General,Retail,4.052039215686275
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,4.735631067961165,General,Retail,3.3149417475728153
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,7.084615384615384,General,Retail,4.959230769230769
35603B,S/16 BLACK SHINY/MAT BAUBLES,0.42,General,Retail,0.294
35603C,SET/16 WHITE SHINY & MATT BAUBLES,0.6888,General,Retail,0.4821599999999999
35607A,PINK FLUFFY CHRISTMAS DECORATION,0.33129032258064517,General,Retail,0.2319032258064516
35607B,BLACK FEATHER CHRISTMAS DECORATION,0.2788235294117647,General,Retail,0.19517647058823528
35609A,PINK FEATHER CHRISTMAS DECORATION,0.8216666666666667,General,Retail,0.5751666666666666
35610A,PINK CHRISTMAS FLOCK DROPLET ,1.5366666666666664,General,Retail,1.0756666666666663
35610B,BLACK CHRISTMAS FLOCK DROPLET ,1.1314285714285715,General,Retail,0.7919999999999999
35610C,WHITE CHRISTMAS FLOCK DROPLET ,1.46875,General,Retail,1.028125
35611B,BLACK ASSORTED DROPLET DECORATION,2.23,General,Retail,1.561
35633B,BLUE TINSEL GARLAND ,0.19000000000000003,General,Retail,0.133
35637A,IVORY STRING CURTAIN WITH POLE ,6.165849056603774,General,Retail,4.316094339622642
35637C,PINK STRING CURTAIN WITH POLE,6.51,General,Retail,4.5569999999999995
35638A,PINK AND BLACK STRING CURTAIN,3.9499999999999997,General,Retail,2.7649999999999997
35638B,PINK/BLUE STRING CURTAIN ,6.6036363636363635,General,Retail,4.622545454545454
35644,PAIR PINK/BLACK COATHANGERS,1.95,General,Retail,1.365
35645,VINTAGE BEAD PINK JEWEL BOX,5.501764705882353,General,Retail,3.851235294117647
35646,VINTAGE BEAD PINK EVENING BAG,2.324245283018868,General,Retail,1.6269716981132074
35647,VINTAGE BEAD PINK SHADE ,1.7655999999999998,General,Retail,1.23592
35648,VINTAGE BEAD PINK PURSE ,1.7656849315068495,General,Retail,1.2359794520547946
35649,VINTAGE BEAD COSMETIC BAG ,3.0605555555555557,General,Retail,2.1423888888888887
35650,VINTAGE BEAD PINK JEWEL STAND,4.95,General,Retail,3.465
35651,VINTAGE BEAD PINK SCARF ,3.42234375,General,Retail,2.395640625
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,3.625,General,Retail,2.5374999999999996
35653,VINTAGE BEAD NOTEBOOK,3.7116814159292035,General,Retail,2.598176991150442
35654,VINTAGE BEAD FILLED PINK CUSHION,4.95,General,Retail,3.465
35751C,PURPLE CURRENT CANDLE RING,0.47,General,Retail,0.32899999999999996
35751D,PINK CURRENT CANDLE RING,0.19,General,Retail,0.13299999999999998
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,3.776875,General,Retail,2.6438124999999997
35809A,ENAMEL PINK TEA CONTAINER,2.4808426966292134,General,Retail,1.7365898876404493
35809B,ENAMEL BLUE RIM TEA CONTAINER,2.5727272727272728,General,Retail,1.8009090909090908
35809a,ENAMEL PINK TEA CONTAINER,4.154,General,Retail,2.9078
35810A,ENAMEL PINK COFFEE CONTAINER,2.3456976744186044,General,Retail,1.641988372093023
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,2.2813235294117646,General,Retail,1.5969264705882351
35811A,ENAMEL PINK SUGAR CONTAINER,2.913809523809524,General,Retail,2.0396666666666667
35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",1.6866666666666665,General,Retail,1.1806666666666665
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",1.1171428571428572,General,Retail,0.782
35816B,"ACRYLIC JEWEL ANGEL,BLUE",1.4000000000000001,General,Retail,0.98
35816P,"ACRYLIC JEWEL ANGEL,PINK",1.1433333333333333,General,Retail,0.8003333333333332
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",2.6999999999999997,General,Retail,1.8899999999999997
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",1.5945454545454545,General,Retail,1.1161818181818182
35818B,"ACRYLIC JEWEL ICICLE, BLUE",1.1527272727272726,General,Retail,0.8069090909090908
35818C,"ACRYLIC JEWEL ICICLE, CLEAR ",3.43,General,Retail,2.401
35818P,"ACRYLIC JEWEL ICICLE, PINK",0.9732,General,Retail,0.68124
35819B,"ACRYLIC HANGING JEWEL,BLUE",0.712,General,Retail,0.49839999999999995
35819P,"ACRYLIC HANGING JEWEL,PINK",0.5042857142857143,General,Retail,0.35300000000000004
35821B,"JEWELLED DECORATION,BLUE",0.38000000000000006,General,Retail,0.266
35821P,"JEWELLED DECORATION,PINK",2.95,General,Retail,2.065
35822B,"ACRYLIC BEAD CHAIN, BLUE",0.38,General,Retail,0.26599999999999996
35822P,"ACRYLIC BEAD CHAIN, PINK",0.38,General,Retail,0.26599999999999996
35823P,"ACRYLIC BEAD GARLAND,PINK",2.95,General,Retail,2.065
35824B,"HANGING FLOWERS+MIRROR,BLUE",0.8133333333333334,General,Retail,0.5693333333333334
35824C,"HANGING FLOWERS+MIRROR,CLEAR",0.935,General,Retail,0.6545
35824P,"HANGING FLOWERS+MIRROR,PINK",0.75,General,Retail,0.5249999999999999
35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,3.7067368421052636,General,Retail,2.5947157894736845
35833G,4 GOLD FLOCK CHRISTMAS BALLS,1.657058823529412,General,Retail,1.1599411764705883
35833P,4 PINK FLOCK CHRISTMAS BALLS,2.33578125,General,Retail,1.635046875
35837,SET OF SIX SILVER+RED FLOCK BAUBLES,0.85,General,Retail,0.595
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,1.175,General,Retail,0.8225
35838B,S/6 SILVER ORNAMENETAL CANDLE,0.85,General,Retail,0.595
35840,FLAT GLASS  BAUBLE WHITE FLOCK ,3.7590909090909093,General,Retail,2.6313636363636363
35909A,RABBIT EASTER DECORATION,2.95,General,Retail,2.065
35909B,PINK FLOWERS RABBIT EASTER,2.95,General,Retail,2.065
35910A,MULTICOLOUR EASTER RABBIT ,1.9499999999999997,General,Retail,1.3649999999999998
35910B,PINK FLOWERS RABBIT EASTER,2.515,General,Retail,1.7605
35911A,MULTICOLOUR RABBIT EGG WARMER,1.5051546391752577,General,Retail,1.0536082474226802
35911B,PINK/FLOWER RABBIT EGG WARMER ,1.50125,General,Retail,1.050875
35912B,WHITE/PINK CHICK DECORATION,1.8506666666666667,General,Retail,1.2954666666666665
35913B,WHITE/PINK CHICK EASTER DECORATION,1.065217391304348,General,Retail,0.7456521739130435
35914,PINK CHICK EGG WARMER + EGG CUP,1.637758620689655,General,Retail,1.1464310344827584
35915A,CREAM KNITTED HEN,1.27,General,Retail,0.8889999999999999
35915B,BLUE KNITTED HEN ,1.2102941176470587,General,Retail,0.847205882352941
35915C,PEACH KNITTED HEN ,1.3530487804878046,General,Retail,0.9471341463414632
35916A,YELLOW FELT HANGING HEART W FLOWER,1.0156818181818181,General,Retail,0.7109772727272726
35916B,BLUE FELT HANGING HEART W FLOWER,0.9663043478260869,General,Retail,0.6764130434782608
35916C,PINK FELT HANGING HEART W FLOWER,1.220952380952381,General,Retail,0.8546666666666667
35918B,BLUE FLORIBUNDA EGG WARMER,1.25,General,Retail,0.875
35920,FOUR RABBIT EASTER DECORATIONS,1.6679166666666667,General,Retail,1.1675416666666667
35921,EASTER BUNNY HANGING GARLAND,2.8282,General,Retail,1.9797399999999998
35922,EASTER BUNNY WREATH,7.111666666666666,General,Retail,4.978166666666666
35923,CANDY HEART HANGING DECORATION,1.2692920353982302,General,Retail,0.8885044247787611
35924,HANGING FAIRY CAKE DECORATION,2.7565104166666665,General,Retail,1.9295572916666663
35930,PINK HEART CHRISTMAS DECORATION,0.38,General,Retail,0.26599999999999996
35931,PINK STAR CHRISTMAS DECORATION,0.48466666666666663,General,Retail,0.3392666666666666
35932,PINK CHRISTMAS TREE DECORATION,0.537,General,Retail,0.3759
35933,PINK STOCKING CHRISTMAS DECORATION,0.6982142857142858,General,Retail,0.48875
35936,CERISE+GOLD CHRISTMAS TREE DEC,0.38,General,Retail,0.26599999999999996
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,0.38,General,Retail,0.26599999999999996
35945,GOLD CHRISTMAS STOCKING DECORATION,1.95,General,Retail,1.365
35950,FOLKART HEART CHRISTMAS DECORATIONS,1.25,General,Retail,0.875
35951,FOLKART BAUBLE CHRISTMAS DECORATION,1.1871739130434782,General,Retail,0.8310217391304346
35953,FOLKART STAR CHRISTMAS DECORATIONS,0.7825316455696203,General,Retail,0.5477721518987342
35954,SMALL FOLKART STAR CHRISTMAS DEC,1.2202678571428571,General,Retail,0.8541875
35955,SMALL FOLKART CHRISTMAS TREE DEC,0.374,General,Retail,0.2618
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1.2358108108108108,General,Retail,0.8650675675675675
35958,FOLKART ZINC STAR CHRISTMAS DEC,0.9695180722891567,General,Retail,0.6786626506024096
35961,FOLKART ZINC HEART CHRISTMAS DEC,1.1431424148606812,General,Retail,0.8001996904024768
35962,12 ASS ZINC CHRISTMAS DECORATIONS,2.8220833333333335,General,Retail,1.9754583333333333
35963,FOLKART ZINC CLIP ON ANGEL WINGS,0.38,General,Retail,0.26599999999999996
35964,FOLKART CLIP ON STARS,1.1159701492537313,General,Retail,0.7811791044776119
35965,FOLKART HEART NAPKIN RINGS,3.2986781609195406,General,Retail,2.309074712643678
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.6815384615384615,General,Retail,0.47707692307692307
35967,FOLK ART METAL STAR T-LIGHT HOLDER,0.765625,General,Retail,0.5359375
35968,FOLK ART METAL HEART T-LIGHT HOLDER,0.6993421052631579,General,Retail,0.48953947368421047
35969,FOLKART CROWN TABLE DECORATIONS,1.9160526315789475,General,Retail,1.3412368421052632
35970,ZINC FOLKART SLEIGH BELLS,2.25901269393512,General,Retail,1.5813088857545838
35971,ROSE FOLKART HEART DECORATIONS,1.7866222222222223,General,Retail,1.2506355555555555
35972,DAISY FOLKART HEART DECORATION,1.7579545454545453,General,Retail,1.2305681818181817
35973,GERANIUM FOLKART HEART DECORATION,1.25,General,Retail,0.875
35974,S/6 CHRISTMAS TREE PLACE SETTING,3.75,General,Retail,2.625
35976B,WHITE SCANDINAVIAN HEART CHRISTMAS,1.25,General,Retail,0.875
35979,SIX STRING SCANDINAVIAN HEART DECS,3.823571428571429,General,Retail,2.6765
35980B,RED TOP SCANDINAVIAN HEART ,0.38,General,Retail,0.26599999999999996
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,0.4555172413793103,General,Retail,0.3188620689655172
35981C,WHITE SNOW SCANDINAVIAN STOCKING ,0.6566666666666667,General,Retail,0.45966666666666667
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,0.8748214285714286,General,Retail,0.612375
35995,SET/6 BLACK GLITTER REINDEER CANDLE,0.756,General,Retail,0.5292
35999,S/6 SCANDINAVIAN HEART T-LIGHT,2.55,General,Retail,1.7849999999999997
37112,YELLOW BIRDS FELT DES FOODCOVER,3.75,General,Retail,2.625
37326,FAIRY DESIGN MUGS,2.3049999999999997,General,Retail,1.6134999999999997
37327,ASSTD MULTICOLOUR CIRCLES MUG,1.642197802197802,General,Retail,1.1495384615384614
37330,SPOTS MUG,2.306785714285714,General,Retail,1.61475
37333,"RETRO ""TEA FOR ONE"" ",6.922586206896551,General,Retail,4.845810344827585
37340,MULTICOLOUR SPRING FLOWER MUG,3.3486341463414635,General,Retail,2.3440439024390245
37342,SPOTTY COFFEE CUP & SAUCER,2.103712121212121,General,Retail,1.4725984848484845
37343,SPOTS DESIGN MUG W PINK INSIDE,2.0845192307692306,General,Retail,1.4591634615384614
37345,ASSTD HEARTS DESIGN MUGS,4.038888888888889,General,Retail,2.827222222222222
37348,SET OF 4 PASTEL STACKING MUGS,2.55,General,Retail,1.7849999999999997
37351,ORANGE FLOWER MUG ,3.7536363636363634,General,Retail,2.627545454545454
37352,BIRD IN TREE MUG ,1.10625,General,Retail,0.7743749999999999
37370,RETRO COFFEE MUGS ASSORTED,5.550721442885772,General,Retail,3.88550501002004
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,7.996874999999999,General,Retail,5.597812499999999
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,0.8833333333333333,General,Retail,0.6183333333333333
37399,"ASS RETROSPOOF MUGS,SPORTS",0.9733333333333333,General,Retail,0.6813333333333332
37408,ASSORTED DESIGN GEISHA GIRL MUGS,1.25,General,Retail,0.875
37409,ASSORTED DESIGN FLOWER MUGS,0.85,General,Retail,0.595
37410,BLACK AND WHITE PAISLEY FLOWER MUG,7.556969696969697,General,Retail,5.289878787878787
37413,ICON MUG REVOLUTIONARY,0.4107228915662651,General,Retail,0.2875060240963856
37422,WHITE WITH BLACK CATS BOWL,1.3546575342465754,General,Retail,0.9482602739726027
37423,WHITE WITH BLACK CATS PLATE,1.330285714285714,General,Retail,0.9311999999999998
37424,WHITE WITH BLACK CATS MUG,1.2837037037037036,General,Retail,0.8985925925925924
37432,MUG PINK AND PURPLE ARABIC DESIGN,0.65,General,Retail,0.45499999999999996
37438,FUNKY FLOWER COFFEE POT,3.75,General,Retail,2.625
37441,ASSORTED WHITE EMBOSSED CHINA MUGS,5.037777777777778,General,Retail,3.5264444444444445
37444A,YELLOW BREAKFAST CUP AND SAUCER,3.199767441860465,General,Retail,2.2398372093023253
37444B,BLUE BREAKFAST CUP AND SAUCER ,3.8150000000000004,General,Retail,2.6705
37444C,PINK BREAKFAST CUP AND SAUCER ,4.633888888888889,General,Retail,3.2437222222222224
37446,MINI CAKE STAND WITH HANGING CAKES,1.8811084337349397,General,Retail,1.3167759036144577
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1.988224043715847,General,Retail,1.3917568306010928
37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.8049816176470588,General,Retail,1.263487132352941
37449,CERAMIC CAKE STAND + HANGING CAKES,11.180564853556485,General,Retail,7.826395397489539
37450,CERAMIC CAKE BOWL + HANGING CAKES,3.4510804020100503,General,Retail,2.415756281407035
37451,CERAMIC CAKE TEAPOT WITH CHERRY,4.95,General,Retail,3.465
37461,FUNKY MONKEY MUG,1.61,General,Retail,1.127
37462B,"PET MUG, BUDGIE",0.754375,General,Retail,0.5280625
37462E,"PET MUG, GOLDFISH",0.6485714285714286,General,Retail,0.45399999999999996
37464,ROBOT MUG IN DISPLAY BOX,1.7680722891566265,General,Retail,1.2376506024096385
37467,PIG MUG IN TWO COLOUR DESIGNS,2.58890625,General,Retail,1.8122343749999998
37468,HARDMAN MUG 3 ASSORTED,1.422857142857143,General,Retail,0.9960000000000001
37471,MULTICOLOUR DOTS PLATE,3.6599999999999993,General,Retail,2.5619999999999994
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,10.812222222222221,General,Retail,7.568555555555554
37475,SET/4 COLOURFUL MIXING BOWLS,10.565833333333332,General,Retail,7.396083333333332
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,11.156538461538462,General,Retail,7.809576923076923
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",3.75,General,Retail,2.625
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",3.75,General,Retail,2.625
37479B,CUBIC MUG FLOCK BLUE ON BROWN,3.110625,General,Retail,2.1774375
37479P,CUBIC MUG FLOCK PINK ON BROWN,2.251714285714286,General,Retail,1.5762
37481,CUBIC MUG TEATIME CAKES,2.55,General,Retail,1.7849999999999997
37482B,CUBIC MUG BLUE POLKA DOT,5.19,General,Retail,3.633
37482P,CUBIC MUG PINK POLKA DOT,4.041190476190476,General,Retail,2.828833333333333
37482b,CUBIC MUG BLUE POLKA DOT,17.35,General,Retail,12.145
37482p,CUBIC MUG PINK POLKA DOT,17.35,General,Retail,12.145
